model_time_s,ogs_open_niche_pressure_pa,ogs_open_niche_pressure_mpa,implied_rh_percent_at_assumed_T_rho,below_valid_collected_rh_min,above_valid_collected_rh_max,below_clean_rh5_rh6_collected_rh_min,above_clean_rh5_rh6_collected_rh_max,curve_role,provenance_status
22683131.171171166,-5375500.734669368,-5.375500734669368,96.49528345573026,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
22842871.531531528,-5309733.970137101,-5.309733970137101,96.53741091287091,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
23002611.89189189,-5262997.781067674,-5.262997781067674,96.56735935239669,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
23162352.25225225,-5235108.949075267,-5.235108949075267,96.58523487605534,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
23322092.612612613,-5225888.298031268,-5.2258882980312675,96.59114563861547,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
23481832.972972974,-5235161.465092301,-5.235161465092301,96.58520121247193,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
23641573.33333333,-5262759.546461757,-5.262759546461758,96.5675120363671,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
23801313.69369369,-5308519.616228793,-5.308519616228793,96.53818895044418,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
23961054.05405405,-5372285.117295361,-5.372285117295361,96.4973428191089,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
24120794.414414413,-5453906.12406906,-5.45390612406906,96.44508424244287,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
24280534.774774775,-5553239.477264145,-5.553239477264145,96.38152335618754,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
24440275.13513513,-5670148.791811053,-5.6701487918110525,96.30676971960773,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
24600015.49549549,-5804504.339525741,-5.8045043395257405,96.22093228985257,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
24759755.855855852,-5956182.808828149,-5.956182808828149,96.12411948076135,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
24919496.216216214,-6125066.944424303,-6.1250669444243035,96.01643930341801,False,False,False,True,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
25079236.576576576,-6311045.070474033,-6.311045070474033,95.89799958514243,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
25238976.936936937,-6514010.501355019,-6.51401050135502,95.76890826302368,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
25398717.29729729,-6733860.8446999565,-6.733860844699956,95.62927374755257,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
25558457.657657653,-6970497.201926285,-6.970497201926285,95.47920535140041,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
25718198.018018015,-7223823.271992876,-7.2238232719928765,95.31881377792243,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
25877938.378378376,-7493744.364605065,-7.493744364605066,95.14821166353815,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
26037678.738738738,-7780166.3295448655,-7.7801663295448655,94.96751416776132,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
26197419.0990991,-8082994.409226413,-8.082994409226412,94.77683960432014,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
26357159.459459454,-8402132.021964597,-8.402132021964597,94.57631010652709,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
26516899.819819815,-8737479.483797416,-8.737479483797417,94.36605231982837,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
26676640.180180177,-9088932.677016504,-9.088932677016505,94.14619811428696,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
26836380.54054054,-9456381.673836287,-9.456381673836287,93.91688530963363,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
26996120.9009009,-9839709.323867306,-9.839709323867305,93.67825840545551,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
27155861.261261262,-10238789.814253706,-10.238789814253707,93.43046930908577,False,False,False,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
27315601.621621616,-10653487.211487379,-10.653487211487379,93.17367805380849,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
27475341.981981978,-11083653.99402171,-11.08365399402171,92.90805350010136,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
27635082.34234234,-11529129.584874688,-11.529129584874688,92.63377401280538,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
27794822.7027027,-11989738.8934363,-11.9897388934363,92.35102810733221,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
27954563.063063063,-12465290.875675475,-12.465290875675475,92.06001505829884,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
28114303.423423424,-12955577.121881092,-12.955577121881092,91.76094546430893,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
28274043.78378378,-13460370.48096659,-13.46037048096659,91.45404176298324,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
28433784.14414414,-13979423.730222054,-13.979423730222054,91.1395386907707,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
28593524.5045045,-14512468.299209317,-14.512468299209317,90.81768368254718,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
28753264.864864863,-15059213.056268092,-15.059213056268092,90.48873720652344,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
28913005.225225225,-15619343.165832767,-15.619343165832767,90.15297303053586,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
29072745.585585587,-16192519.024454094,-16.192519024454093,89.81067841637575,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
29232485.94594594,-16778375.28307662,-16.77837528307662,89.46215423942157,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
29392226.306306303,-17376519.962744992,-17.376519962744993,89.10771503146724,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
29551966.666666664,-17986533.670499593,-17.986533670499593,88.74768894528174,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
29711707.027027026,-18607968.92177898,-18.60796892177898,88.38241764008578,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
29871447.387387387,-19240349.575171832,-19.24034957517183,88.012256087783,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
30031187.74774774,-19883170.384860452,-19.883170384860453,87.63757230042857,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
30190928.108108103,-20535896.675569806,-20.535896675569806,87.25874698005292,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
30350668.468468465,-21197964.14428548,-21.197964144285482,86.8761730925741,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
30510408.828828827,-21868778.792433146,-21.868778792433147,86.49025536812319,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
30670149.18918919,-22547716.991621,-22.547716991620998,86.10140973066773,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
30829889.54954955,-23234125.68544109,-23.234125685441093,85.71006266034325,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
30989629.909909904,-23927322.72920678,-23.927322729206782,85.31665049238477,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
31149370.270270266,-24626597.368872922,-24.626597368872922,84.92161865698762,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
31309110.630630627,-25331210.85974803,-25.33121085974803,84.5254208648142,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
31468850.99099099,-26040397.22496605,-26.04039722496605,84.12851824319473,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
31628591.35135135,-26753364.153038662,-26.75336415303866,83.73137842834932,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
31788331.711711712,-27469294.033166215,-27.469294033166214,83.33447461917575,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
31948072.072072066,-28187345.126343735,-28.187345126343736,82.9382845983078,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
32107812.432432428,-28906652.869663656,-28.906652869663656,82.54328972624837,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
32267552.79279279,-29626331.310590617,-29.62633131059062,82.14997391442243,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
32427293.15315315,-30345474.66737014,-30.34547466737014,81.75882258297624,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
32587033.513513513,-31063159.011131734,-31.063159011131734,81.37032160907577,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
32746773.873873875,-31778444.064664826,-31.778444064664825,80.98495627132839,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
32906514.23423423,-32490375.112281162,-32.490375112281164,80.60321019577334,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
33066254.59459459,-33197985.014636487,-33.19798501463649,80.22556430866024,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
33225994.954954952,-33900296.32186565,-33.900296321865646,79.85249580096628,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
33385735.315315314,-34596323.477895126,-34.596323477895126,79.48447710929621,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
