candidate_id,candidate_family,source_kind,mesh_path,mesh,candidate_index,evaluation_source,evaluation_source_path,active_row_count,effective_objective_weight,outside_configured_scalar_row_count,rows_ge_1_log10,rows_ge_2_log10,top_5_current_row_loss_share,top_10_current_row_loss_share,objective_current_duplicate_weighted_gaussian,objective_capped_gaussian_abs1_log10,objective_huber_delta_2sigma,objective_student_t_nu4,objective_configured_scalar_inside_only_gaussian,rmse_current_duplicate_weighted_gaussian,rmse_capped_gaussian_abs1_log10,rmse_huber_delta_2sigma,rmse_student_t_nu4,rmse_configured_scalar_inside_only_gaussian,mae_current_duplicate_weighted_gaussian,mae_capped_gaussian_abs1_log10,mae_huber_delta_2sigma,mae_student_t_nu4,mae_configured_scalar_inside_only_gaussian,max_abs_current_duplicate_weighted_gaussian,max_abs_capped_gaussian_abs1_log10,max_abs_huber_delta_2sigma,max_abs_student_t_nu4,max_abs_configured_scalar_inside_only_gaussian,support_group_count,support_observed_range_ge_1_count,objective_support_cell_weighted_mean_unit_gaussian,objective_support_cell_weighted_median_unit_gaussian,rmse_support_cell_weighted_mean_unit_gaussian,rmse_support_cell_weighted_median_unit_gaussian,mae_support_cell_weighted_mean_unit_gaussian,mae_support_cell_weighted_median_unit_gaussian,max_abs_support_cell_weighted_mean_unit_gaussian,max_abs_support_cell_weighted_median_unit_gaussian,rank_current_duplicate_weighted_gaussian,rank_capped_gaussian_abs1_log10,rank_huber_delta_2sigma,rank_student_t_nu4,rank_support_cell_weighted_mean_unit_gaussian,rank_support_cell_weighted_median_unit_gaussian,rank_configured_scalar_inside_only_gaussian
local_basis_sampler_plan/basis_014_det_l_0p0035_s_1p000,local_basis_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_basis_sampler_plan/basis_014_det_l_0p0035_s_1p000/bulk_w_projections.vtu,inversion_workflow/runs/local_basis_sampler_plan/basis_014_det_l_0p0035_s_1p000/bulk_w_projections.vtu,309,cached_csv,inversion_workflow/runs/local_basis_sampler_plan/basis_014_det_l_0p0035_s_1p000/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.7670484276950664e-28,134.72779043641358,1.7161237463612904e-15,1.4984869615516268,8.289665250534502e-16,1.0555758838301275,3.552713678800501e-15,3.4744237387763093,1.0,183.0,1.0,1.0,2.0,228.0,110.0
local_basis_sampler_plan/basis_019_det_l_0p0050_s_1p000,local_basis_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_basis_sampler_plan/basis_019_det_l_0p0050_s_1p000/bulk_w_projections.vtu,inversion_workflow/runs/local_basis_sampler_plan/basis_019_det_l_0p0050_s_1p000/bulk_w_projections.vtu,311,cached_csv,inversion_workflow/runs/local_basis_sampler_plan/basis_019_det_l_0p0050_s_1p000/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.7670484276950664e-28,134.72779043641358,1.7161237463612904e-15,1.4984869615516268,8.289665250534502e-16,1.0555758838301275,3.552713678800501e-15,3.4744237387763093,1.0,183.0,1.0,1.0,2.0,228.0,110.0
local_basis_sampler_plan/basis_024_det_l_0p0075_s_1p000,local_basis_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_basis_sampler_plan/basis_024_det_l_0p0075_s_1p000/bulk_w_projections.vtu,inversion_workflow/runs/local_basis_sampler_plan/basis_024_det_l_0p0075_s_1p000/bulk_w_projections.vtu,313,cached_csv,inversion_workflow/runs/local_basis_sampler_plan/basis_024_det_l_0p0075_s_1p000/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.7670484276950664e-28,134.72779043641358,1.7161237463612904e-15,1.4984869615516268,8.289665250534502e-16,1.0555758838301275,3.552713678800501e-15,3.4744237387763093,1.0,183.0,1.0,1.0,2.0,228.0,110.0
local_basis_sampler_plan/basis_029_det_l_0p0100_s_1p000,local_basis_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_basis_sampler_plan/basis_029_det_l_0p0100_s_1p000/bulk_w_projections.vtu,inversion_workflow/runs/local_basis_sampler_plan/basis_029_det_l_0p0100_s_1p000/bulk_w_projections.vtu,314,cached_csv,inversion_workflow/runs/local_basis_sampler_plan/basis_029_det_l_0p0100_s_1p000/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.7670484276950664e-28,134.72779043641358,1.7161237463612904e-15,1.4984869615516268,8.289665250534502e-16,1.0555758838301275,3.552713678800501e-15,3.4744237387763093,1.0,183.0,1.0,1.0,2.0,228.0,110.0
local_basis_sampler_plan/basis_034_det_l_0p0150_s_1p000,local_basis_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_basis_sampler_plan/basis_034_det_l_0p0150_s_1p000/bulk_w_projections.vtu,inversion_workflow/runs/local_basis_sampler_plan/basis_034_det_l_0p0150_s_1p000/bulk_w_projections.vtu,315,cached_csv,inversion_workflow/runs/local_basis_sampler_plan/basis_034_det_l_0p0150_s_1p000/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.7670484276950664e-28,134.72779043641358,1.7161237463612904e-15,1.4984869615516268,8.289665250534502e-16,1.0555758838301275,3.552713678800501e-15,3.4744237387763093,1.0,183.0,1.0,1.0,2.0,228.0,110.0
local_refined_001_length_0p013m,local_refined_001_length_0p013m,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refined_001_length_0p013m/bulk_w_projections.vtu,inversion_workflow/runs/local_refined_001_length_0p013m/bulk_w_projections.vtu,319,cached_csv,inversion_workflow/runs/local_refined_001_length_0p013m/permeability_fit_evaluation.csv,75,52.0,2,46,19,0.31141714788816055,0.49400403343820815,269.8180571059851,65.31194526868981,183.6712474083337,121.16896116540623,245.67481647284038,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.474423738776311,1.0,3.474423738776311,3.474423738776311,3.474423738776311,30,16,2.145701662201152e-28,134.72779043641367,1.8910762641950537e-15,1.4984869615516272,1.0658141036401502e-15,1.0555758838301277,3.552713678800501e-15,3.474423738776311,1.0,166.0,1.0,1.0,18.0,251.0,133.0
local_refined_002_length_0p019m,local_refined_002_length_0p019m,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refined_002_length_0p019m/bulk_w_projections.vtu,inversion_workflow/runs/local_refined_002_length_0p019m/bulk_w_projections.vtu,320,cached_csv,inversion_workflow/runs/local_refined_002_length_0p019m/permeability_fit_evaluation.csv,75,52.0,2,46,19,0.31141714788816055,0.49400403343820815,269.8180571059851,65.31194526868981,183.6712474083337,121.16896116540623,245.67481647284038,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.474423738776311,1.0,3.474423738776311,3.474423738776311,3.474423738776311,30,16,2.145701662201152e-28,134.72779043641367,1.8910762641950537e-15,1.4984869615516272,1.0658141036401502e-15,1.0555758838301277,3.552713678800501e-15,3.474423738776311,1.0,166.0,1.0,1.0,18.0,251.0,133.0
local_refinement_permeability_candidate_search/length_0p013m,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m/bulk_w_projections.vtu,321,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m/permeability_fit_evaluation.csv,75,52.0,2,46,19,0.31141714788816055,0.49400403343820815,269.8180571059851,65.31194526868981,183.6712474083337,121.16896116540623,245.67481647284038,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.474423738776311,1.0,3.474423738776311,3.474423738776311,3.474423738776311,30,16,2.145701662201152e-28,134.72779043641367,1.8910762641950537e-15,1.4984869615516272,1.0658141036401502e-15,1.0555758838301277,3.552713678800501e-15,3.474423738776311,1.0,166.0,1.0,1.0,18.0,251.0,133.0
local_refinement_permeability_candidate_search/length_0p019m,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m/bulk_w_projections.vtu,324,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m/permeability_fit_evaluation.csv,75,52.0,2,46,19,0.31141714788816055,0.49400403343820815,269.8180571059851,65.31194526868981,183.6712474083337,121.16896116540623,245.67481647284038,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.474423738776311,1.0,3.474423738776311,3.474423738776311,3.474423738776311,30,16,2.145701662201152e-28,134.72779043641367,1.8910762641950537e-15,1.4984869615516272,1.0658141036401502e-15,1.0555758838301277,3.552713678800501e-15,3.474423738776311,1.0,166.0,1.0,1.0,18.0,251.0,133.0
lower_support_continuous_candidate_plan/length_0p007m,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m/bulk_w_projections.vtu,395,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m/permeability_fit_evaluation.csv,75,52.0,2,46,19,0.31141714788816055,0.49400403343820815,269.8180571059851,65.31194526868981,183.6712474083337,121.16896116540623,245.67481647284038,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.474423738776311,1.0,3.474423738776311,3.474423738776311,3.474423738776311,30,16,2.145701662201152e-28,134.72779043641367,1.8910762641950537e-15,1.4984869615516272,1.0658141036401502e-15,1.0555758838301277,3.552713678800501e-15,3.474423738776311,1.0,166.0,1.0,1.0,18.0,251.0,133.0
lower_support_continuous_candidate_plan/length_0p010m,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m/bulk_w_projections.vtu,424,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m/permeability_fit_evaluation.csv,75,52.0,2,46,19,0.31141714788816055,0.49400403343820815,269.8180571059851,65.31194526868981,183.6712474083337,121.16896116540623,245.67481647284038,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.474423738776311,1.0,3.474423738776311,3.474423738776311,3.474423738776311,30,16,2.145701662201152e-28,134.72779043641367,1.8910762641950537e-15,1.4984869615516272,1.0658141036401502e-15,1.0555758838301277,3.552713678800501e-15,3.474423738776311,1.0,166.0,1.0,1.0,18.0,251.0,133.0
production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000/bulk_w_projections.vtu,inversion_workflow/runs/production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000/bulk_w_projections.vtu,463,cached_csv,inversion_workflow/runs/production_sampler_round3_005_basis_019_det_l_0p0050_s_1p000/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.7670484276950664e-28,134.72779043641358,1.7161237463612904e-15,1.4984869615516268,8.289665250534502e-16,1.0555758838301275,3.552713678800501e-15,3.4744237387763093,1.0,183.0,1.0,1.0,2.0,228.0,110.0
production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000/bulk_w_projections.vtu,inversion_workflow/runs/production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000/bulk_w_projections.vtu,464,cached_csv,inversion_workflow/runs/production_sampler_round3_006_basis_014_det_l_0p0035_s_1p000/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.7670484276950664e-28,134.72779043641358,1.7161237463612904e-15,1.4984869615516268,8.289665250534502e-16,1.0555758838301275,3.552713678800501e-15,3.4744237387763093,1.0,183.0,1.0,1.0,2.0,228.0,110.0
production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000/bulk_w_projections.vtu,inversion_workflow/runs/production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000/bulk_w_projections.vtu,466,cached_csv,inversion_workflow/runs/production_sampler_round4_002_basis_009_det_l_0p0025_s_1p000/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502504064544,0.6605151439658588,1.2295502504064544,1.2295502504064544,1.185533123183516,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.7670484276950664e-28,134.72779043641358,1.7161237463612904e-15,1.4984869615516268,8.289665250534502e-16,1.0555758838301275,3.552713678800501e-15,3.4744237387763093,1.0,183.0,1.0,1.0,2.0,228.0,110.0
structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a0p5,structural_edz_field_family_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a0p5/bulk_w_projections.vtu,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a0p5/bulk_w_projections.vtu,511,cached_csv,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a0p5/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502506091056,0.66051514416851,1.2295502506091056,1.2295502506091056,1.1855331233901407,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,2.2209300202207757e-16,134.72779043641358,1.92394127605322e-09,1.4984869615516268,3.512628410362595e-10,1.0555758841813894,1.0537860362092033e-08,3.4744237387763093,1.0,183.0,1.0,1.0,35.0,228.0,110.0
structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a1,structural_edz_field_family_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a1/bulk_w_projections.vtu,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a1/bulk_w_projections.vtu,512,cached_csv,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a1/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502508117566,0.6605151443711611,1.2295502508117566,1.2295502508117566,1.1855331235967654,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,8.883720080877802e-16,134.72779043641358,3.847882552105292e-09,1.4984869615516268,7.025248531059939e-10,1.0555758845326515,2.1075720724184066e-08,3.4744237387763093,1.0,183.0,1.0,1.0,37.0,228.0,110.0
structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a1p5,structural_edz_field_family_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a1p5/bulk_w_projections.vtu,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a1p5/bulk_w_projections.vtu,513,cached_csv,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a1p5/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868984,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045434,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502510144078,0.6605151445738126,1.2295502510144078,1.2295502510144078,1.1855331238033902,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,1.9988374674533176e-15,134.72779043641358,5.771824476791427e-09,1.4984869615516268,1.0537869835995177e-09,1.0555758848839136,3.161358463898978e-08,3.4744237387763093,1.0,204.0,1.0,1.0,39.0,228.0,110.0
structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a2,structural_edz_field_family_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a2/bulk_w_projections.vtu,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a2/bulk_w_projections.vtu,514,cached_csv,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_a2/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868984,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045434,1.61071549171474,1.61071549171474,1.551958965980309,1.229550251217059,0.6605151447764637,1.229550251217059,1.229550251217059,1.1855331240100149,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,3.5534880323505906e-15,134.72779043641358,7.69576510421001e-09,1.4984869615516268,1.4050488772454627e-09,1.0555758852351755,4.215144144836813e-08,3.4744237387763093,1.0,204.0,1.0,1.0,40.0,228.0,110.0
structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_am0p5,structural_edz_field_family_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_am0p5/bulk_w_projections.vtu,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_am0p5/bulk_w_projections.vtu,515,cached_csv,inversion_workflow/runs/structural_edz_field_family_plan/struct_bedding_parallel_band_bed_om0p75_w0p25_am0p5/permeability_fit_evaluation.csv,75,52.0,2,48,21,0.3114171478881606,0.49400403343820803,269.8180571059851,65.31194526868983,183.6712474083337,121.16896116540623,245.67481647284035,1.61071549171474,0.7924641782045433,1.61071549171474,1.61071549171474,1.551958965980309,1.2295502506091056,0.6605151441685102,1.2295502506091056,1.2295502506091056,1.1855331233901407,3.4744237387763093,1.0,3.4744237387763093,3.4744237387763093,3.4744237387763093,30,16,2.2209315177410543e-16,134.72779043641358,1.9239419246870276e-09,1.4984869615516268,3.512629594600488e-10,1.0555758841813896,1.0537863914805712e-08,3.4744237387763093,1.0,183.0,1.0,1.0,36.0,228.0,110.0
